Owner_Name,Account_Name,Stage,Closing_Date,Amount,Close_Month,Close_Year,Year,Month,Month_Name,Day_of_Week,Quarter
Anna Snelling,Codehow,Won,2017-09-06,3571.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Cassey Cress,The New York Inquirer,Lost,2017-08-30,0.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Cassey Cress,Iselectrics,Won,2017-07-03,60.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Cassey Cress,Konex,Won,2017-09-15,59.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Corliss Cosme,Silis,Won,2017-06-25,551.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Funholding,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Darcel Schlecht,Isdom,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Darcel Schlecht,Isdom,Won,2017-07-01,4826.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Elease Gluck,Green-Plus,Won,2017-09-30,58.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Garret Kinder,Gekko & Co,Won,2017-06-26,5622.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Gladys Colclough,Hottechi,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Gladys Colclough,Dontechi,Won,2017-08-27,3177.0,8.0,2017.0,2017.0,8.0,Aug,Sunday,Q3
Kami Bicknell,Fasehatice,Won,2017-08-11,56.0,8.0,2017.0,2017.0,8.0,Aug,Friday,Q3
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Kan-code,Won,2017-09-22,990.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Niesha Huffines,Warephase,Won,2017-09-30,587.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Rosie Papadopoulos,Bioplex,Won,2017-06-27,6229.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Versie Hillebrand,Warephase,Lost,2017-08-02,0.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Vicki Laflamme,Xx-holding,Won,2017-09-23,1027.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Vicki Laflamme,Scotfind,Won,2017-06-23,3559.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Zane Levy,Green-Plus,Won,2017-08-28,506.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Anna Snelling,Gogozoom,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Anna Snelling,Genco Pura Olive Oil Company,Lost,2017-08-11,0.0,8.0,2017.0,2017.0,8.0,Aug,Friday,Q3
Anna Snelling,Stanredtax,Won,2017-09-12,6250.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Cecily Lampkin,Hottechi,Won,2017-09-12,3510.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,Umbrella Corporation,Won,2017-09-11,1078.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Donn Cantrell,Massive Dynamic,Won,2017-07-02,553.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Jonathan Berthelot,Toughzap,Won,2017-08-27,612.0,8.0,2017.0,2017.0,8.0,Aug,Sunday,Q3
Jonathan Berthelot,Funholding,Won,2017-06-26,1033.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Jonathan Berthelot,Inity,Won,2017-09-13,1051.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Kary Hendrixson,Y-corporation,Won,2017-09-22,628.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Markita Hansen,Green-Plus,Won,2017-09-04,4916.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Marty Freudenburg,Stanredtax,Won,2017-09-28,3590.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Moses Frase,Domzoom,Won,2017-08-16,3207.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Moses Frase,Zumgoity,Won,2017-09-21,2739.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Niesha Huffines,Gogozoom,Won,2017-07-03,557.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Reed Clapper,Yearin,Won,2017-06-30,5302.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Versie Hillebrand,Domzoom,Lost,2017-08-26,0.0,8.0,2017.0,2017.0,8.0,Aug,Saturday,Q3
Versie Hillebrand,Zumgoity,Won,2017-07-01,3465.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Zoomit,Won,2017-09-06,4356.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Boris Faz,Gekko & Co,Won,2017-09-21,5301.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cecily Lampkin,Rangreen,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Cecily Lampkin,Treequote,Won,2017-07-05,66.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Corliss Cosme,Vehement Capital Partners,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Corliss Cosme,Acme Corporation,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Corliss Cosme,Iselectrics,Won,2017-07-01,5640.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Daniell Hammack,Kinnamplus,Lost,2017-08-30,0.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Daniell Hammack,Kan-code,Won,2017-09-28,1291.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Daniell Hammack,Mathtouch,Won,2017-09-27,3729.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Darcel Schlecht,Treequote,Lost,2017-08-23,0.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Gladys Colclough,Conecom,Won,2017-07-03,49.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Hayden Neloms,Singletechno,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Hayden Neloms,Plusstrip,Won,2017-09-12,1099.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Kary Hendrixson,Labdrill,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Lajuana Vencill,Condax,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Marty Freudenburg,Konmatfix,Lost,2017-09-22,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Niesha Huffines,Condax,Won,2017-07-02,932.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Reed Clapper,Silis,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Reed Clapper,Donquadtech,Won,2017-07-04,880.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Reed Clapper,Ganjaflex,Won,2017-09-18,4801.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Rosie Papadopoulos,Konex,Won,2017-07-01,59.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Versie Hillebrand,Finhigh,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Versie Hillebrand,Ron-tech,Won,2017-09-29,52.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Versie Hillebrand,Stanredtax,Won,2017-09-21,2949.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Vicki Laflamme,Doncon,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Violet Mclelland,Betasoloin,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Konex,Won,2017-08-15,50.0,8.0,2017.0,2017.0,8.0,Aug,Tuesday,Q3
Violet Mclelland,Plussunin,Won,2017-06-30,3863.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Zane Levy,Kan-code,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Golddex,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Anna Snelling,Stanredtax,Won,2017-07-02,64.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Boris Faz,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Umbrella Corporation,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Corliss Cosme,Kinnamplus,Won,2017-08-22,5038.0,8.0,2017.0,2017.0,8.0,Aug,Tuesday,Q3
Corliss Cosme,Zotware,Won,2017-07-02,5088.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Gladys Colclough,Statholdings,Won,2017-08-14,48.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Hayden Neloms,Dalttechnology,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Kary Hendrixson,Betasoloin,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Green-Plus,Lost,2017-09-08,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Kary Hendrixson,Lexiqvolax,Won,2017-09-30,5056.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Markita Hansen,Blackzim,Won,2017-07-02,59.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Maureen Marcano,Cheers,Lost,2017-08-20,0.0,8.0,2017.0,2017.0,8.0,Aug,Sunday,Q3
Maureen Marcano,Faxquote,Won,2017-08-21,562.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Moses Frase,Codehow,Won,2017-09-10,63.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Moses Frase,Betatech,Won,2017-07-05,3355.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Bluth Company,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Violet Mclelland,Massive Dynamic,Won,2017-09-17,55.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Zane Levy,Newex,Won,2017-09-23,4059.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Cassey Cress,Bubba Gump,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Cecily Lampkin,Codehow,Won,2017-08-09,1128.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Conecom,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Darcel Schlecht,Ron-tech,Won,2017-07-08,5536.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Darcel Schlecht,Genco Pura Olive Oil Company,Won,2017-09-03,4964.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Darcel Schlecht,Domzoom,Won,2017-07-03,54.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Darcel Schlecht,Ron-tech,Won,2017-08-02,56.0,8.0,2017.0,2017.0,8.0,Aug,Wednesday,Q3
Donn Cantrell,Vehement Capital Partners,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Donn Cantrell,Gekko & Co,Lost,2017-08-19,0.0,8.0,2017.0,2017.0,8.0,Aug,Saturday,Q3
Donn Cantrell,Zotware,Won,2017-07-05,3423.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Elease Gluck,J-Texon,Lost,2017-09-13,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Garret Kinder,Umbrella Corporation,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Gladys Colclough,Cancity,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Gladys Colclough,Rangreen,Won,2017-09-14,1102.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Kami Bicknell,Goodsilron,Won,2017-09-22,519.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Kary Hendrixson,Hatfan,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Kary Hendrixson,Hatfan,Lost,2017-08-27,0.0,8.0,2017.0,2017.0,8.0,Aug,Sunday,Q3
Lajuana Vencill,Isdom,Lost,2017-08-27,0.0,8.0,2017.0,2017.0,8.0,Aug,Sunday,Q3
Lajuana Vencill,Bioholding,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Lajuana Vencill,Isdom,Won,2017-07-03,5536.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Marty Freudenburg,Betatech,Lost,2017-08-14,0.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Marty Freudenburg,Warephase,Won,2017-07-02,839.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Maureen Marcano,Dalttechnology,Won,2017-09-06,500.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Moses Frase,Rangreen,Won,2017-09-24,3679.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Niesha Huffines,Treequote,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Reed Clapper,Plussunin,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Rosalina Dieter,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Rosie Papadopoulos,Ron-tech,Engaging,,472.0,-1.0,-1.0,,,,,
Versie Hillebrand,Codehow,Lost,2017-08-07,0.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Scotfind,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Vicki Laflamme,Blackzim,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Vicki Laflamme,Goodsilron,Won,2017-06-30,3815.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Vicki Laflamme,Sunnamplex,Won,2017-06-27,2753.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Violet Mclelland,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Xx-zobam,Won,2017-07-02,60.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Zane Levy,Kan-code,Lost,2017-07-02,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Zane Levy,Rantouch,Won,2017-07-03,1137.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Boris Faz,Yearin,Won,2017-07-04,5201.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Cassey Cress,Mathtouch,Lost,2017-09-27,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Cassey Cress,Bluth Company,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Cecily Lampkin,Toughzap,Won,2017-07-06,612.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Corliss Cosme,Donquadtech,Won,2017-09-11,4905.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,The New York Inquirer,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Darcel Schlecht,Streethex,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Darcel Schlecht,Streethex,Won,2017-08-31,1028.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Darcel Schlecht,Codehow,Won,2017-09-12,4430.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Donn Cantrell,Donquadtech,Lost,2017-09-18,0.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Donn Cantrell,Opentech,Lost,2017-07-09,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Donn Cantrell,Zathunicon,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Donn Cantrell,Bioplex,Won,2017-07-06,541.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Elease Gluck,Groovestreet,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Gladys Colclough,Cancity,Won,2017-07-02,5081.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Gladys Colclough,Rangreen,Won,2017-06-28,3478.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
James Ascencio,J-Texon,Won,2017-09-15,5541.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Jonathan Berthelot,Cancity,Won,2017-07-03,504.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Lajuana Vencill,Bioholding,Lost,2017-08-10,0.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Lajuana Vencill,Dontechi,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Markita Hansen,Golddex,Won,2017-08-24,3838.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Marty Freudenburg,Scottech,Won,2017-08-26,5217.0,8.0,2017.0,2017.0,8.0,Aug,Saturday,Q3
Marty Freudenburg,Streethex,Won,2017-07-05,4181.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Maureen Marcano,Hatfan,Won,2017-07-06,518.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Moses Frase,Streethex,Won,2017-09-17,533.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
Rosalina Dieter,Singletechno,Won,2017-08-03,3855.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Vicki Laflamme,Plusstrip,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Zane Levy,Plussunin,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Nam-zim,Won,2017-07-04,617.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Anna Snelling,Warephase,Won,2017-07-06,991.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Cassey Cress,Opentech,Lost,2017-08-24,0.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Cecily Lampkin,Domzoom,Won,2017-08-01,513.0,8.0,2017.0,2017.0,8.0,Aug,Tuesday,Q3
Corliss Cosme,Ganjaflex,Won,2017-07-07,5121.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,Kan-code,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Darcel Schlecht,Condax,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Darcel Schlecht,Zumgoity,Won,2017-07-06,4635.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Donn Cantrell,Zotware,Lost,2017-09-08,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Garret Kinder,Iselectrics,Won,2017-09-20,470.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Gladys Colclough,Isdom,Lost,2017-09-01,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Gladys Colclough,Treequote,Won,2017-09-17,6193.0,9.0,2017.0,2017.0,9.0,Sep,Sunday,Q3
James Ascencio,Faxquote,Won,2017-09-16,4277.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Kami Bicknell,Blackzim,Won,2017-07-07,59.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Kary Hendrixson,Xx-holding,Lost,2017-09-08,0.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Markita Hansen,Condax,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Markita Hansen,Green-Plus,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Marty Freudenburg,Globex Corporation,Won,2017-07-02,1176.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Moses Frase,Finhigh,Lost,2017-07-08,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Moses Frase,Statholdings,Won,2017-07-05,541.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Niesha Huffines,Domzoom,Won,2017-07-01,4766.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Reed Clapper,Iselectrics,Lost,2017-09-06,0.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Reed Clapper,Vehement Capital Partners,Won,2017-07-01,4785.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Versie Hillebrand,Rangreen,Won,2017-09-12,3046.0,9.0,2017.0,2017.0,9.0,Sep,Tuesday,Q3
Versie Hillebrand,Ron-tech,Won,2017-07-04,3548.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Vicki Laflamme,Rantouch,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Vicki Laflamme,Rantouch,Won,2017-07-07,3615.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Violet Mclelland,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Genco Pura Olive Oil Company,Won,2017-09-11,631.0,9.0,2017.0,2017.0,9.0,Sep,Monday,Q3
Cassey Cress,Kan-code,Lost,2017-07-01,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Cecily Lampkin,Hottechi,Lost,2017-08-11,0.0,8.0,2017.0,2017.0,8.0,Aug,Friday,Q3
Cecily Lampkin,Genco Pura Olive Oil Company,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Daniell Hammack,Massive Dynamic,Lost,2017-08-14,0.0,8.0,2017.0,2017.0,8.0,Aug,Monday,Q3
Darcel Schlecht,Condax,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Darcel Schlecht,Stanredtax,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Darcel Schlecht,Streethex,Won,2017-07-07,4162.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Darcel Schlecht,Toughzap,Won,2017-09-29,54.0,9.0,2017.0,2017.0,9.0,Sep,Friday,Q3
Donn Cantrell,Iselectrics,Won,2017-07-02,5064.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Elease Gluck,Kan-code,Lost,2017-07-07,0.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Gladys Colclough,Konmatfix,Lost,2017-08-29,0.0,8.0,2017.0,2017.0,8.0,Aug,Tuesday,Q3
Gladys Colclough,Konmatfix,Lost,2017-07-09,0.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Gladys Colclough,Conecom,Won,2017-07-07,3865.0,7.0,2017.0,2017.0,7.0,Jul,Friday,Q3
Hayden Neloms,Konex,Lost,2017-09-14,0.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
James Ascencio,Plexzap,Lost,2017-07-04,0.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
James Ascencio,Xx-holding,Won,2017-08-10,553.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Jonathan Berthelot,Finhigh,Lost,2017-07-03,0.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Jonathan Berthelot,Dontechi,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Jonathan Berthelot,Ron-tech,Won,2017-09-02,501.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Kary Hendrixson,J-Texon,Won,2017-09-27,539.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Kary Hendrixson,Singletechno,Won,2017-07-04,1028.0,7.0,2017.0,2017.0,7.0,Jul,Tuesday,Q3
Kary Hendrixson,Nam-zim,Won,2017-09-13,3951.0,9.0,2017.0,2017.0,9.0,Sep,Wednesday,Q3
Lajuana Vencill,Finhigh,Won,2017-08-11,560.0,8.0,2017.0,2017.0,8.0,Aug,Friday,Q3
Markita Hansen,Goodsilron,Lost,2017-07-05,0.0,7.0,2017.0,2017.0,7.0,Jul,Wednesday,Q3
Moses Frase,Betatech,Lost,2017-08-24,0.0,8.0,2017.0,2017.0,8.0,Aug,Thursday,Q3
Moses Frase,Isdom,Won,2017-09-30,530.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Rosie Papadopoulos,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Versie Hillebrand,Dontechi,Won,2017-07-02,462.0,7.0,2017.0,2017.0,7.0,Jul,Sunday,Q3
Vicki Laflamme,Blackzim,Won,2017-09-07,1211.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Vicki Laflamme,Scotfind,Won,2017-07-03,4264.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Vicki Laflamme,Faxquote,Won,2017-09-09,3104.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Violet Mclelland,Nam-zim,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Gekko & Co,Won,2017-09-30,56.0,9.0,2017.0,2017.0,9.0,Sep,Saturday,Q3
Anna Snelling,Betatech,Won,2017-07-10,1047.0,7.0,2017.0,2017.0,7.0,Jul,Monday,Q3
Cassey Cress,Iselectrics,Lost,2017-07-08,0.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Statholdings,Lost,2017-07-06,0.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Darcel Schlecht,Warephase,Won,2017-07-08,5321.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Darcel Schlecht,Globex Corporation,Won,2017-07-06,57.0,7.0,2017.0,2017.0,7.0,Jul,Thursday,Q3
Garret Kinder,Kan-code,Won,2017-07-08,950.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
Garret Kinder,Mathtouch,Won,2017-09-07,61.0,9.0,2017.0,2017.0,9.0,Sep,Thursday,Q3
Garret Kinder,Xx-zobam,Won,2017-07-08,62.0,7.0,2017.0,2017.0,7.0,Jul,Saturday,Q3
